ocid,id,initiationType,buyer_id,buyer_name,language,value_amount,value_currency,numberOfTenderers,date,tag,release_id,winer_name,numero,eligibilityCriteria,description
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,69724.2,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Plazo de Entrega,Oferta Económica,Cumplimiento Especificaciones",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,69724.2,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,69724.2,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,69724.2,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,69724.2,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,69724.2,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,67456.63,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,67456.63,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,67456.63,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,67456.63,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,67456.63,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,67456.63,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,67456.63,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,53328.95,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,53328.95,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,53328.95,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Indices Financieros,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,53328.95,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Indices Financieros,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,53328.95,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,53328.95,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,53328.95,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,11623.17,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Indices Financieros,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,11623.17,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,11623.17,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,11623.17,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable producción Nacional Pymes,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,11623.17,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,11623.17,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,11623.17,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,71428.57,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,71428.57,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,71428.57,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,71428.57,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación variable,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,71428.57,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,71428.57,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,71428.57,USD,2,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,19786.12,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,19786.12,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,19786.12,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Experiencia,Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,19786.12,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,19786.12,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,19786.12,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,19786.12,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Indices Financieros,Personal Técnico,Experiencia General,Experiencia Específica",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,8149.98,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,8149.98,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
ocds-5wno2w-LICS-ESPE-002-2020-30573,LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,8149.98,USD,3,2020-04-29T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPE-002-2020-30573-2021-11-29T14:27:39.850Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Asociación con Nacional,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE REQUISITOS MINIMOS Y OBTIENE EL MEJOR PUNTAJE
