ocid,id,initiationType,buyer_id,buyer_name,language,value_amount,value_currency,numberOfTenderers,date,tag,release_id,winer_name,numero,eligibilityCriteria,description
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,15943.55,USD,2,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,15943.55,USD,2,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico","CUMPLE con la integridad,requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,37221.48,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,37221.48,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,37221.48,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,37221.48,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,37221.48,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,37221.48,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad,requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,10000,USD,2,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Experiencia,Oferta Económica,Cumplimiento Especificaciones","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,10000,USD,2,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,10000,USD,2,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,10000,USD,2,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,10000,USD,2,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,10000,USD,2,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica","CUMPLE con la integridad,requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,38087.63,USD,3,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,38087.63,USD,3,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,38087.63,USD,3,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,38087.63,USD,3,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,38087.63,USD,3,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,38087.63,USD,3,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad,requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,24701.96,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,24701.96,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,24701.96,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,24701.96,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,24701.96,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,24701.96,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Cumplimiento Especificaciones,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad,requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,19806.75,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,19806.75,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,19806.75,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,19806.75,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,19806.75,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-001-2021-19223,LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,tender,EC-RUC-0260002380001-19223,DIRECCION DISTRITAL 02D03 -CHIMBO - SAN MIGUEL -SALUD,es,19806.75,USD,1,2021-07-08T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-001-2021-19223-2021-11-29T11:28:44.360Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad,requisitos y parámetros mínimos solicitados en el proceso de contratación deLICITACIÓN DE SEGUROS"
ocds-5wno2w-LICS-02D03-2021-001-534744,LICS-02D03-2021-001-534744-2021-11-29T11:34:27.230Z,tender,EC-RUC-0260022810001-534744,DIRECCION DISTRITAL 02D03 CHIMBO-SAN MIGUEL EDUCACION,es,13761.06,USD,2,2021-08-19T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-02D03-2021-001-534744-2021-11-29T11:34:27.230Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LO REQUERIDO EN LOS PLIEGOS Y TERMINOS DE REFERENCIA
ocds-5wno2w-LICS-06D05GP-01-2021-529604,LICS-06D05GP-01-2021-529604-2021-11-29T11:06:20.444Z,tender,EC-RUC-0660840000001-529604,Direccion Distrital 06D05-Guano Penipe-Educacion,es,40008.86,USD,2,2021-07-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-06D05GP-01-2021-529604-2021-11-29T11:06:20.444Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","Por cumplir con los términos de referencia, condiciones generales establecidas  en los pliegos publicados  por la Dirección Distrital  06D05 Guano Penipe Educación."
ocds-5wno2w-LICS-07D05-002-2021.-536036,LICS-07D05-002-2021.-536036-2021-11-29T11:47:45.502Z,tender,EC-RUC-0760050790001-536036,DIRECCION DISTRITAL 07D05-ARENILLAS-HUAQUILLAS-LAS LAJAS-EDUCACION,es,48879.86,USD,2,2021-10-29T00:00:00-05:00,"[""planning"",""tender""]",,nullo,3,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",
ocds-5wno2w-LIC-IAEN-001-2021-2575,LIC-IAEN-001-2021-2575-2022-10-13T18:30:36.099Z-compiled,tender,EC-RUC-1768120520001-2575,INSTITUTO DE ALTOS ESTUDIOS NACIONALES,es,10285,USD,3,2022-10-13T13:46:48-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LIC-IAEN-001-2021-2575-2022-10-13T18:30:36.099Z-compiled,SEGUROS ALIANZA S A,0,"Oferta Económica,Indices Financieros,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","Luego del análisis de las ofertas presentadas y de la evaluación a las mismas por parte de la comisión técnica, se ha determinado que la oferta del proveedor ?SEGUROS ALIANZA S.A.? con numero de RUC. 1790551350001, cumple con todas las condiciones técnicas solicitadas por la institución, se adjudica mediante Resolución de Adjudicación No. 2021-017-IAEN-CP"
ocds-5wno2w-LIC-GADMCPQ-001-2021-2466,LIC-GADMCPQ-001-2021-2466-2021-11-29T11:25:48.987Z,tender,EC-RUC-1760010700001-2466,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PUERTO QUITO,es,91985.6,USD,3,2021-05-19T00:00:00-05:00,"[""planning"",""tender"",""award""]",LIC-GADMCPQ-001-2021-2466-2021-11-29T11:25:48.987Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LOS PARAMETROS Y TIENE MAYOR PUNTAJE
ocds-5wno2w-LIC-MEF-001-2021-2468,LIC-MEF-001-2021-2468-2022-11-15T16:13:41.523Z-compiled,tender,EC-RUC-1760000900001-2468,MINISTERIO DE ECONOMÍA Y FINANZAS,es,11199.73,USD,3,2022-11-15T11:32:21-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LIC-MEF-001-2021-2468-2022-11-15T16:13:41.523Z-compiled,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico",Por cumplir con todos los requisitos mínimos requeridos en los pliegos y por alcanzar el maximo puntaje en la etapa de evaluación por puntaje.
ocds-5wno2w-LICS-APG-001-2021-2499,LICS-APG-001-2021-2499-2021-12-24T15:51:33.087Z-compiled,tender,EC-RUC-0968511110001-2499,AUTORIDAD PORTUARIA DE GUAYAQUIL,es,18300.44,USD,2,2021-12-24T11:01:58-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-APG-001-2021-2499-2021-12-24T15:51:33.087Z-compiled,COMPAÑIA DE SEGUROS CONDOR S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","De acuerdo al articulo 32 de la LOSNCP, en concordancia con el Art. 24 del RGLOSNCP"
ocds-5wno2w-LIC-GADMU-01-2021-3271,LIC-GADMU-01-2021-3271-2021-11-29T11:34:04.476Z,tender,EC-RUC-1060000770001-3271,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SAN MIGUEL DE URCUQUÍ,es,15304.62,USD,2,2021-08-17T00:00:00-05:00,"[""planning"",""tender"",""award""]",LIC-GADMU-01-2021-3271-2021-11-29T11:34:04.476Z,SEGUROS ALIANZA S A,2,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia Personal Técnico","Se adjudica a SEGUROS ALIANZA S. A quien cumplió con las etapas de evaluación establecidas en los pliegos, obteniendo el más alto puntaje."
ocds-5wno2w-LICS-11D07S-2021-001-55685,LICS-11D07S-2021-001-55685-2021-11-29T11:27:00.290Z,tender,EC-RUC-1160005390001-55685,DIRECCION DISTRITAL 11D07 MACARA SOZORANGA SALUD,es,8971.95,USD,2,2021-06-09T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-11D07S-2021-001-55685-2021-11-29T11:27:00.290Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",Por cumplir con lo solicitado en los pliegos
ocds-5wno2w-LICS-03D01S-001-2021-19565,LICS-03D01S-001-2021-19565-2022-05-11T11:33:03.134Z-compiled,tender,EC-RUC-0360007590001-19565,DIRECCION DISTRITAL 03D01 -AZOGUES-BIBLIAN-DELEG-SALUD,es,9071.32,USD,3,2022-05-11T06:48:05-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-03D01S-001-2021-19565-2022-05-11T11:33:03.134Z-compiled,SWEADEN COMPAÑIA DE SEGUROS Y REASEGUROS S.A.,0,"Oferta Económica,Indices Financieros,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación de LICITACION N LICS-03D01S-001-2021"
ocds-5wno2w-LICS-03D01S-001-2021-19565,LICS-03D01S-001-2021-19565-2022-05-11T11:33:03.134Z-compiled,tender,EC-RUC-0360007590001-19565,DIRECCION DISTRITAL 03D01 -AZOGUES-BIBLIAN-DELEG-SALUD,es,9071.32,USD,3,2022-05-11T06:48:05-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-03D01S-001-2021-19565-2022-05-11T11:33:03.134Z-compiled,SWEADEN COMPAÑIA DE SEGUROS Y REASEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación de LICITACION N LICS-03D01S-001-2021"
