ocid,id,initiationType,buyer_id,buyer_name,language,value_amount,value_currency,numberOfTenderers,date,tag,release_id_x,winer_name,numero,eligibilityCriteria,description
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Indices Financieros,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Cumplimiento Especificaciones,Garantía Técnica,Experiencia Específica,Experiencia Personal Técnico","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,11926.5,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,16953.75,USD,1,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,16953.75,USD,1,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,16953.75,USD,1,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,16953.75,USD,1,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,16953.75,USD,1,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,16953.75,USD,1,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,16953.75,USD,1,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
